message_id,group_id,session_id,student_id,timestamp,text
M00807,G23,studio_1,S040,2026-09-10T17:24:20,agreed
M00808,G04,studio_1,S050,2026-09-10T17:24:26,right hi all
M00809,G08,studio_1,S108,2026-09-10T17:24:34,wait the forgetting curve thing only worked for me when i spaced it out or am i off
M00810,G10,studio_1,S078,2026-09-10T17:24:38,honestly we could open with the difference between recognizing and producing sorry if that is obvious
M00811,G22,studio_1,S027,2026-09-10T17:24:55,hmm what does that term mean again
M00812,G16,studio_1,S052,2026-09-10T17:24:59,right nice
M00813,G16,studio_1,S070,2026-09-10T17:25:00,wait sharing my screen now if that works for everyone
M00814,G12,studio_1,S057,2026-09-10T17:25:12,alright my read is our example should be the blank page recall one sorry if that is obvious
M00815,G01,studio_1,S030,2026-09-10T17:25:35,what does that term mean again lol
M00816,G01,studio_1,S038,2026-09-10T17:25:36,"so not sure, but i think recall beats rereading for us because the exam is all application"
M00817,G18,studio_1,S004,2026-09-10T17:25:41,oh maybe we could open with the difference between recognizing and producing?
M00818,G23,studio_1,S114,2026-09-10T17:25:54,so hold on let me reread the prompt
M00819,G15,studio_1,S014,2026-09-10T17:25:54,right you two are on a roll
M00820,G23,studio_1,S106,2026-09-10T17:26:00,so i'm back
M00821,G10,studio_1,S083,2026-09-10T17:26:15,"hmm for the doc, we could open with the difference between recognizing and producing what do you think"
M00822,G07,studio_1,S010,2026-09-10T17:26:18,yeah really
M00823,G21,studio_1,S111,2026-09-10T17:26:23,putting the question at the top of the doc what do you think
M00824,G19,studio_1,S042,2026-09-10T17:26:23,i'm convinced
M00825,G06,studio_1,S053,2026-09-10T17:26:26,hey let's each take three minutes to write first or am i off
M00826,G10,studio_1,S078,2026-09-10T17:26:37,oh putting the reading at the top of the doc right
M00827,G09,studio_1,S036,2026-09-10T17:26:39,i'm adding the question to the doc sorry if that is obvious
M00828,G24,studio_1,S048,2026-09-10T17:26:50,hey where is that in the rubric right
M00829,G23,studio_1,S106,2026-09-10T17:26:53,let's each take fifteen minutes to write first
M00830,G09,studio_1,S082,2026-09-10T17:26:56,right i think recognizing it in the notes is not the same as producing it or am i off
M00831,G21,studio_1,S098,2026-09-10T17:27:00,oh you two are on a roll
M00832,G12,studio_1,S084,2026-09-10T17:27:09,so honestly maybe we say encoding decides which cues work later or am i off
M00833,G12,studio_1,S057,2026-09-10T17:27:20,right let's timebox this to ten minutes what do you think
M00834,G03,studio_1,S079,2026-09-10T17:27:20,hmm i'll write up the wrap up what do you think
M00835,G20,studio_1,S112,2026-09-10T17:27:21,wait brb one sec
M00836,G13,studio_1,S012,2026-09-10T17:27:25,oh i'm convinced lol
M00837,G23,studio_1,S049,2026-09-10T17:27:26,"wait for the doc, i think recall beats rereading for us because the exam is all application if that works for everyone"
M00838,G03,studio_1,S037,2026-09-10T17:27:43,yeah i can share the doc or am i off
M00839,G06,studio_1,S073,2026-09-10T17:27:44,ok i'm adding the example to the doc
M00840,G13,studio_1,S061,2026-09-10T17:27:50,oh i'm back
M00841,G03,studio_2,S100,2026-09-17T16:01:05,i'm adding the doc link to the doc?
M00842,G06,studio_2,S073,2026-09-17T16:01:07,i'm back
M00843,G02,studio_2,S017,2026-09-17T16:01:22,i'll take the counterargument or am i off
M00844,G14,studio_2,S039,2026-09-17T16:01:31,right so the calendar is the intervention honestly
M00845,G08,studio_2,S021,2026-09-17T16:01:35,hey same here honestly
M00846,G16,studio_2,S070,2026-09-17T16:01:40,hmm i'll take the intro does that track
M00847,G04,studio_2,S087,2026-09-17T16:01:43,oh hold on let me reread the transcript
M00848,G21,studio_2,S111,2026-09-17T16:02:14,let's each take two minutes to write first
M00849,G12,studio_2,S057,2026-09-17T16:02:16,"from the reading, blocked practice makes you feel fluent and that is the trap what do you think"
M00850,G03,studio_2,S100,2026-09-17T16:02:19,right good point?
M00851,G14,studio_2,S039,2026-09-17T16:02:28,alright running two minutes late
M00852,G08,studio_2,S021,2026-09-17T16:02:28,yeah so interleaving felt terrible and my scores went up what do you think
M00853,G14,studio_2,S039,2026-09-17T16:02:29,alright this is fun actually lol
M00854,G19,studio_2,S018,2026-09-17T16:02:30,ok i'm not sure i follow sorry if that is obvious
M00855,G21,studio_2,S115,2026-09-17T16:02:54,ok agreed
M00856,G05,studio_2,S107,2026-09-17T16:02:56,wait does everyone have the transcript open right
M00857,G20,studio_2,S113,2026-09-17T16:02:57,can we come back to part 2 in a sec sorry if that is obvious
M00858,G21,studio_2,S098,2026-09-17T16:03:02,ok i'm not sure i follow?
M00859,G08,studio_2,S047,2026-09-17T16:03:03,hey i think cramming is borrowing from next month
M00860,G17,studio_2,S086,2026-09-17T16:03:14,hmm really
M00861,G05,studio_2,S107,2026-09-17T16:03:20,oh this is fun actually
M00862,G17,studio_2,S062,2026-09-17T16:03:21,hmm do you mean the doc link or the other one lol
M00863,G13,studio_2,S061,2026-09-17T16:03:30,i can clean up the doc if that works for everyone
M00864,G08,studio_2,S047,2026-09-17T16:03:35,ok putting the doc link at the top of the doc?
M00865,G07,studio_2,S001,2026-09-17T16:03:37,hmm the lag effect is the part i did not know before this week right
M00866,G04,studio_2,S050,2026-09-17T16:04:03,"for the doc, cramming is borrowing from next month if that works for everyone"
M00867,G15,studio_2,S020,2026-09-17T16:04:03,hmm running two minutes late
M00868,G05,studio_2,S043,2026-09-17T16:04:03,so my read is how long you need to remember it should set the gap if that works for everyone
M00869,G07,studio_2,S044,2026-09-17T16:04:04,can someone paste our notes
M00870,G12,studio_2,S057,2026-09-17T16:04:06,right i'm not sure i follow right
M00871,G08,studio_2,S108,2026-09-17T16:04:08,maybe we should say the optimal gap depends on the retention interval does that track
M00872,G08,studio_2,S047,2026-09-17T16:04:13,yeah how long you need to remember it should set the gap lol
M00873,G14,studio_2,S031,2026-09-17T16:04:13,oh this is fun actually right
M00874,G13,studio_2,S012,2026-09-17T16:04:18,someone should own part 3
M00875,G23,studio_2,S040,2026-09-17T16:04:19,oh honestly how long you need to remember it should set the gap
M00876,G15,studio_2,S006,2026-09-17T16:04:22,four short sessions beat one long one even at equal time sorry if that is obvious
M00877,G06,studio_2,S116,2026-09-17T16:04:25,alright can you say more about that right
M00878,G09,studio_2,S082,2026-09-17T16:04:26,so is that the same as what we said before lol
M00879,G14,studio_2,S104,2026-09-17T16:04:28,"counterpoint, the calendar is the intervention honestly sorry if that is obvious"
M00880,G08,studio_2,S068,2026-09-17T16:04:32,yeah no worries
M00881,G11,studio_2,S105,2026-09-17T16:04:39,right that is a great way to put it right
M00882,G13,studio_2,S072,2026-09-17T16:04:40,hmm i'll take the summary?
M00883,G04,studio_2,S090,2026-09-17T16:04:53,"counterpoint, the lag effect is the part i did not know before this week if that works for everyone"
M00884,G22,studio_2,S096,2026-09-17T16:04:53,what does that term mean again does that track
M00885,G23,studio_2,S024,2026-09-17T16:04:55,ok does everyone have our notes open or am i off
M00886,G11,studio_2,S046,2026-09-17T16:04:55,so can you give an example if that works for everyone
M00887,G07,studio_2,S071,2026-09-17T16:04:59,can you say more about that
M00888,G23,studio_2,S049,2026-09-17T16:05:06,hey i think the lag effect is the part i did not know before this week or am i off
M00889,G06,studio_2,S011,2026-09-17T16:05:12,right what does that term mean again
M00890,G15,studio_2,S006,2026-09-17T16:05:18,i'm not sure i follow what do you think
M00891,G11,studio_2,S081,2026-09-17T16:05:19,hey honestly how long you need to remember it should set the gap
M00892,G19,studio_2,S008,2026-09-17T16:05:32,hmm who wants to present back does that track
M00893,G14,studio_2,S039,2026-09-17T16:05:33,i think our counterexample is the student who cannot control their schedule if that works for everyone
M00894,G24,studio_2,S048,2026-09-17T16:05:43,yeah nice
M00895,G06,studio_2,S073,2026-09-17T16:05:49,alright i'm back?
M00896,G09,studio_2,S077,2026-09-17T16:05:50,ok how long you need to remember it should set the gap if that works for everyone
M00897,G13,studio_2,S022,2026-09-17T16:06:00,so we should say the optimal gap depends on the retention interval right
M00898,G16,studio_2,S109,2026-09-17T16:06:01,i lost the example again sorry
M00899,G16,studio_2,S109,2026-09-17T16:06:08,"right for the doc, how long you need to remember it should set the gap"
M00900,G18,studio_2,S075,2026-09-17T16:06:10,alright maybe blocked practice makes you feel fluent and that is the trap or am i off
M00901,G10,studio_2,S009,2026-09-17T16:06:16,hmm what does that term mean again
M00902,G14,studio_2,S039,2026-09-17T16:06:23,hmm who is taking notes today
M00903,G20,studio_2,S112,2026-09-17T16:06:35,oh brb one sec
M00904,G13,studio_2,S061,2026-09-17T16:06:51,wait can we come back to part 1 in a sec
M00905,G14,studio_2,S039,2026-09-17T16:06:52,right where is that in the question
M00906,G01,studio_2,S076,2026-09-17T16:07:02,oh interesting
M00907,G01,studio_2,S038,2026-09-17T16:07:22,"alright counterpoint, cramming is borrowing from next month right"
M00908,G24,studio_2,S005,2026-09-17T16:07:25,hmm let's each take four minutes to write first sorry if that is obvious
M00909,G11,studio_2,S081,2026-09-17T16:07:36,sorry can you repeat that
M00910,G02,studio_2,S120,2026-09-17T16:07:42,hmm my read is cramming is borrowing from next month
M00911,G22,studio_2,S093,2026-09-17T16:07:45,love that
M00912,G23,studio_2,S106,2026-09-17T16:07:50,maybe cramming is borrowing from next month
M00913,G13,studio_2,S091,2026-09-17T16:07:53,i lost the doc link again sorry sorry if that is obvious
M00914,G08,studio_2,S047,2026-09-17T16:08:03,so i can present if nobody else wants to if that works for everyone
M00915,G08,studio_2,S068,2026-09-17T16:08:07,right good point
M00916,G15,studio_2,S006,2026-09-17T16:08:23,so let's timebox this to twenty minutes if that works for everyone
M00917,G20,studio_2,S113,2026-09-17T16:08:27,"hmm from the reading, blocked practice makes you feel fluent and that is the trap"
M00918,G07,studio_2,S010,2026-09-17T16:08:36,right i missed that last bit
M00919,G09,studio_2,S082,2026-09-17T16:08:46,the calendar is the intervention honestly
M00920,G18,studio_2,S075,2026-09-17T16:08:49,which the slide are we on
M00921,G22,studio_2,S097,2026-09-17T16:09:03,"for the doc, interleaving felt terrible and my scores went up"
M00922,G08,studio_2,S088,2026-09-17T16:09:15,can we come back to part 3 in a sec lol
M00923,G19,studio_2,S018,2026-09-17T16:09:25,"hmm from the reading, our counterexample is the student who cannot control their schedule sorry if that is obvious"
M00924,G12,studio_2,S057,2026-09-17T16:09:28,our counterexample is the student who cannot control their schedule or am i off
M00925,G20,studio_2,S089,2026-09-17T16:09:28,alright can you give an example what do you think
M00926,G05,studio_2,S025,2026-09-17T16:09:38,oh agreed
M00927,G02,studio_2,S019,2026-09-17T16:09:40,does everyone have the slide open if that works for everyone
M00928,G11,studio_2,S092,2026-09-17T16:09:50,so i'm not sure i follow
M00929,G18,studio_2,S054,2026-09-17T16:09:52,right hi all
M00930,G15,studio_2,S020,2026-09-17T16:09:52,ok i'm following now sorry if that is obvious
M00931,G17,studio_2,S086,2026-09-17T16:09:57,hey are we answering question fifteen or the next one lol
M00932,G23,studio_2,S106,2026-09-17T16:10:02,right so interleaving felt terrible and my scores went up if that works for everyone
M00933,G03,studio_2,S023,2026-09-17T16:10:04,hey honestly blocked practice makes you feel fluent and that is the trap what do you think
M00934,G17,studio_2,S035,2026-09-17T16:10:04,right can we come back to the intro in a sec lol
M00935,G10,studio_2,S078,2026-09-17T16:10:13,oh interesting
M00936,G08,studio_2,S068,2026-09-17T16:10:26,"ok from the reading, interleaving felt terrible and my scores went up what do you think"
M00937,G20,studio_2,S113,2026-09-17T16:10:27,hmm i'm not sure i follow?
M00938,G13,studio_2,S061,2026-09-17T16:10:37,oh is that the same as what we said before or am i off
M00939,G19,studio_2,S042,2026-09-17T16:10:42,yeah agreed
M00940,G07,studio_2,S010,2026-09-17T16:10:44,who is taking notes today or am i off
M00941,G21,studio_2,S098,2026-09-17T16:10:45,"hey from the reading, the calendar is the intervention honestly"
M00942,G14,studio_2,S104,2026-09-17T16:10:48,right should we outline first
M00943,G03,studio_2,S023,2026-09-17T16:10:52,agreed
M00944,G17,studio_2,S062,2026-09-17T16:11:10,so four short sessions beat one long one even at equal time does that track
M00945,G15,studio_2,S014,2026-09-17T16:11:17,wait moving the question into the doc now what do you think
M00946,G05,studio_2,S107,2026-09-17T16:11:22,right moving the handout into the doc now
M00947,G18,studio_2,S069,2026-09-17T16:11:27,oh that made me laugh lol
M00948,G06,studio_2,S011,2026-09-17T16:11:27,wait so interleaving felt terrible and my scores went up does that track
M00949,G13,studio_2,S061,2026-09-17T16:11:43,right i can open the doc right
M00950,G13,studio_2,S061,2026-09-17T16:11:49,running two minutes late
M00951,G24,studio_2,S041,2026-09-17T16:11:56,hmm same here honestly
M00952,G08,studio_2,S021,2026-09-17T16:11:57,we should say the optimal gap depends on the retention interval if that works for everyone
M00953,G06,studio_2,S073,2026-09-17T16:12:00,ok no worries
M00954,G21,studio_2,S098,2026-09-17T16:12:17,right i'll take the counterargument if that works for everyone
M00955,G04,studio_2,S002,2026-09-17T16:12:18,yeah let's split this five ways lol
M00956,G16,studio_2,S052,2026-09-17T16:12:25,right good point
M00957,G21,studio_2,S115,2026-09-17T16:12:27,"from the reading, how long you need to remember it should set the gap"
